,Unnamed: 0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Result
177,177,0.165025040507317,1192.10729980469,43.7631454467773,7.15399312973022,5.22607898712158,3.43223237991333,3.66475868225098,4271.66943359375,139.044143676758,38,163.623886108398,0.0337190069258213,82.1841278076172,7.83461427688599,2.23534178733826,0.899577081203461,1.68758702278137,0.38250532746315,662.086242675781,19.6986408233643,14.2746076583862,28.5363273620605,1.0,3,2
178,178,0.718542098999023,2173.8203125,75.4035034179688,19.0735378265381,12.6354904174805,7.71676969528198,3.79742741584778,4247.13232421875,138.537246704102,38,163.602279663086,0.209356561303139,167.141372680664,6.4362735748291,7.92751932144165,5.28076219558716,3.00908994674683,0.643984436988831,605.769714355469,18.7157421112061,14.2750263214111,29.0553741455078,2.0,3,2
179,179,0.490262985229492,2106.39135742188,74.7289810180664,13.376145362854,7.8139500617981,5.11647462844849,3.93711256980896,4284.4658203125,140.127014160156,38,163.667617797852,0.140021935105324,157.652084350586,6.96792650222778,5.71626281738281,3.42222213745117,2.17461585998535,0.550551533699036,643.517517089844,19.4149360656738,14.3249740600586,28.820520401001,2.0,3,1
180,180,0.174531206488609,2008.7529296875,72.2539138793945,8.2973051071167,4.20012474060059,3.38684248924255,7.70595788955688,4617.8798828125,150.313400268555,38,156.204803466797,0.0574258044362068,145.067535400391,7.53283262252808,3.04169917106628,1.77141892910004,1.12509799003601,1.0568972826004,1403.49279785156,32.2066802978516,24.0441913604736,33.5254325866699,2.0,7,5
181,181,1.72953760623932,3297.29736328125,126.662910461426,30.6495418548584,20.6434211730957,11.9528102874756,2.85337972640991,4283.56396484375,141.395950317383,38,164.490829467773,0.280911207199097,464.118560791016,13.6312694549561,11.4801616668701,8.51409435272217,2.61189031600952,0.412265747785568,597.015991210938,19.21360206604,16.0465202331543,30.2183513641357,2.0,7,2
182,182,0.536742269992828,2115.84057617188,73.8142623901367,13.7786617279053,16.3715724945068,7.24685287475586,3.23054265975952,4451.7314453125,145.572158813477,38,162.953567504883,0.195609331130981,152.165893554688,7.38402318954468,6.12696647644043,5.89648103713989,1.66329622268677,0.660263776779175,554.2890625,19.6345672607422,18.6695880889893,31.9802570343018,1.0,7,2
183,183,0.458988517522812,2113.66943359375,75.0656127929688,12.3592185974121,7.00849628448486,4.72703313827515,3.09897136688232,4351.37353515625,141.638519287109,38,163.602935791016,0.13214123249054,157.625015258789,7.36148834228516,5.65605783462524,3.23256182670593,2.00607466697693,0.501351177692413,515.380249023438,16.4082927703857,13.0341482162476,30.1098785400391,3.0,7,1
184,184,0.0402123183012009,1136.07836914063,41.4182968139648,6.49945640563965,1.29768705368042,1.24861288070679,2.93633627891541,4209.7333984375,138.195419311523,38,163.859436035156,0.0170061886310577,72.6987152099609,7.59755039215088,1.45173132419586,0.531901597976685,0.424643307924271,0.419697821140289,451.083099365234,16.6680812835693,13.4919242858887,28.8738231658936,1.0,1,1
185,185,0.0498767085373402,1159.07629394531,42.6017456054688,7.63989639282227,1.82087409496307,1.7072194814682,2.99793720245361,4087.28369140625,133.850204467773,38,163.820343017578,0.0142378360033035,73.6021499633789,7.64690542221069,0.952492356300354,0.790904760360718,0.155513226985931,0.377250403165817,441.818786621094,16.7924156188965,13.8636198043823,29.220006942749,3.0,1,2
186,186,0.518547594547272,2119.4677734375,74.4502792358398,13.9819364547729,10.76513671875,6.40136432647705,3.15615200996399,4160.67724609375,135.431304931641,38,164.141387939453,0.155595362186432,151.55973815918,6.8036093711853,6.40036725997925,4.39452123641968,2.35666608810425,0.470235377550125,458.216125488281,16.9414806365967,13.0739288330078,29.4180965423584,2.0,1,2
